subset,sample_id,num_nodes,num_faces,inlet_count,wss_mag_mean,wss_mag_std,wss_mag_max,pressure_mean,pressure_min,pressure_max,pressure_range
single,sample_0800,9795,19586,233,34.90561701455928,48.88314762170197,348.6389468168506,135463.11602858602,133222.578125,139400.21875,6177.640625
single,sample_0801,10677,21350,267,25.885436768138515,40.69305248202579,348.14626299329086,134737.4619597031,132535.703125,137865.671875,5329.96875
single,sample_0802,9504,19004,246,39.26459546342004,57.03521983284656,516.2825690601355,136244.3714587279,131889.5,140964.375,9074.875
single,sample_0803,8802,17600,214,29.2273575320519,32.55037858218757,350.9666877002233,135005.46414344752,133321.0625,138284.375,4963.3125
single,sample_0804,9088,18172,253,22.286179283217503,20.613386682758055,348.8197015244365,134378.17426482725,133318.5625,137354.59375,4036.03125
single,sample_0805,8950,17896,227,23.34041109658728,21.94095377638174,350.2341866826515,134467.83065293296,133315.625,136660.84375,3345.21875
single,sample_0806,10129,20254,259,27.16209521055354,30.828747726621977,348.38088990685725,134702.5967626987,133322.25,137489.0625,4166.8125
single,sample_0807,8939,17874,226,33.950181348038754,35.18876357835585,350.62933686192173,135572.76462866372,133317.1875,139159.75,5842.5625
single,sample_0808,9622,19240,244,40.85253756193771,53.8908597955674,364.2586650002979,136215.34471621024,132292.71875,140687.25,8394.53125
single,sample_0809,8426,16848,207,35.29975229791719,43.95688096297585,351.15452432426974,135501.4875014835,133057.015625,139603.78125,6546.765625
single,sample_0810,9439,18874,236,33.65326687273745,37.73652254497123,349.2004654377451,135412.4577500927,133239.96875,139055.8125,5815.84375
single,sample_0811,6877,13750,164,39.970258816474306,52.700831041418574,425.3127395938088,136216.01434809875,132254.109375,140404.84375,8150.734375
single,sample_0812,9457,18910,253,22.91477886936779,23.97675193770218,348.85597915405174,134447.23298383472,133319.5625,136669.078125,3349.515625
single,sample_0813,9195,18386,237,25.75774827897987,25.817635351461632,349.04959052619455,134762.1078694263,133300.421875,137400.921875,4100.5
single,sample_0814,9509,19014,241,30.165954013070372,43.00359372095737,348.9019058182729,135126.39895099378,132545.0625,138212.734375,5667.671875
single,sample_0815,9579,19154,250,26.97321848146299,31.536195699668415,348.91578794986884,134789.70637429535,133291.8125,137580.515625,4288.703125
single,sample_0816,11498,22992,278,32.50338110388804,52.731038490463995,451.846801772577,135594.08799899984,131468.859375,139136.203125,7667.34375
single,sample_0817,10830,21656,263,26.05073265223683,28.741281776351283,347.92235627703275,134488.56210180055,133320.65625,137100.40625,3779.75
single,sample_0818,10004,20004,264,32.92493852417097,47.52790183815548,348.2673294999263,135189.0849582042,132957.453125,138798.09375,5840.640625
single,sample_0819,9381,18758,242,24.424670188094037,26.258061750077292,348.8220129370841,134547.19150077284,133320.546875,136999.84375,3679.296875
single,sample_0820,6813,13622,198,27.65109744339528,29.381107360454443,352.5935253852981,134714.40096827756,133321.734375,137534.8125,4213.078125
single,sample_0821,9587,19170,255,20.09429990865028,20.33335961586971,348.3820142377657,134237.13640052936,133320.390625,136173.5625,2853.171875
single,sample_0822,9945,19886,258,38.84190653146974,59.752315369642794,446.3111483054356,135852.38074566366,132386.234375,140007.296875,7621.0625
single,sample_0823,6588,13172,172,27.260049731312083,20.4783472573612,353.46482129002186,134865.97689217137,133316.109375,137396.046875,4079.9375
single,sample_0824,8807,17610,224,25.921481265745182,23.214927839971022,350.2086685216693,134768.06099019246,133319.359375,137230.234375,3910.875
single,sample_0825,7571,15138,205,29.752052325952498,28.228992132547017,352.1582693998682,135150.02132314094,133339.828125,138057.28125,4717.453125
single,sample_0826,10590,21176,264,26.23425706987984,42.42416057648123,348.15607177242737,134703.23205116857,131976.53125,137691.140625,5714.609375
single,sample_0827,6726,13448,184,28.281889837902433,40.299483852485366,352.1543396836511,135050.38588360467,132461.265625,138180.0,5718.734375
single,sample_0828,10777,21550,255,30.986066654952076,42.578107535432196,348.0444685058974,135181.4919432008,132397.453125,138237.90625,5840.453125
single,sample_0829,9385,18766,243,36.3982689808627,54.563248859213054,461.20767920023883,135728.2824936734,131945.453125,140089.390625,8143.9375
single,sample_0830,10145,20286,252,24.7086560262792,26.088299609183654,348.27670532696703,134519.3754281666,133321.859375,136932.0625,3610.203125
single,sample_0831,11510,23016,263,32.80517269443181,49.92957260405393,371.3254666319421,135481.6279838184,132155.953125,139021.25,6865.296875
single,sample_0832,10900,21796,282,23.197291705208258,25.941796812472468,348.03155825472146,134334.49238245413,133318.8125,136635.03125,3316.21875
single,sample_0833,9219,18434,229,33.19443694916969,48.155441656601624,395.80794557562376,135669.66715987364,132323.859375,139235.328125,6911.46875
single,sample_0834,6828,13652,170,35.06869959862097,37.579534134400795,353.6126567661766,135401.00832967195,133319.84375,139003.84375,5684.0
single,sample_0835,9334,18664,244,34.09943862511068,48.70392970659167,348.91140924335394,135560.15842618386,132201.203125,139419.140625,7217.9375
single,sample_0836,9436,18868,246,28.954985220562993,30.27584759587996,349.14361721412376,134800.9671984289,133318.5,137889.203125,4570.703125
single,sample_0837,7651,15298,229,22.725028868804024,25.297507704857097,349.524473164825,134381.45928432557,133320.53125,136566.421875,3245.890625
single,sample_0838,10204,20404,273,30.235412830456877,37.7275201759801,348.37741286597003,134761.9085698623,133321.53125,137764.0,4442.46875
single,sample_0839,10906,21808,252,32.16914468985592,44.1642226317903,347.9656727501587,135070.50830964607,132387.671875,138286.203125,5898.53125
single,sample_0840,6765,13526,193,24.8816060369417,21.5201233927796,351.70201167372954,134598.52699094603,133321.21875,137034.6875,3713.46875
single,sample_0841,9701,19398,255,25.735697294198804,30.292445107765364,348.51178632431544,134716.71512923925,133194.828125,137274.109375,4079.28125
single,sample_0842,6365,12726,185,38.4772029777379,45.9538617953927,353.30622483859696,135659.43071484682,133321.609375,139646.171875,6324.5625
single,sample_0843,8753,17502,233,22.540962403226715,22.813623040032855,350.0879684180262,134412.60815934537,133319.53125,136743.640625,3424.109375
single,sample_0844,10156,20308,265,28.455980503296086,46.56751856876028,424.91761721977747,135226.3065690848,131834.640625,138392.375,6557.734375
single,sample_0845,9174,18344,222,34.54818963029989,50.750989845449254,388.83776042469,135780.55966931,132301.234375,139763.078125,7461.84375
single,sample_0846,8847,17690,208,35.4648137558128,47.59183089621191,351.24494197081657,135894.4868228637,132724.859375,140050.265625,7325.40625
single,sample_0847,10873,21742,273,23.322384490555095,38.392592992308195,347.62698715572293,134620.12238457648,132368.828125,137285.78125,4916.953125
single,sample_0848,6488,12972,168,34.517083064735516,32.11851101309137,355.3719266603258,135310.1800270692,133332.796875,138507.5625,5174.765625
single,sample_0849,10534,21064,266,19.464946557768393,20.94043989143634,348.0063720667961,134146.5307174981,133322.140625,135987.6875,2665.546875
single,sample_0850,9860,19716,245,28.019606018938262,33.90711712869635,348.2799846803314,134834.2843971856,133211.1875,137640.75,4429.5625
single,sample_0851,9746,19488,250,21.619828896153027,29.095821690204115,348.5423925572315,134376.33385972452,132702.234375,136625.296875,3923.0625
single,sample_0852,10538,21072,265,27.749814759884984,36.634948486535144,347.8147802039751,134958.73045762954,132395.515625,137805.5,5409.984375
single,sample_0853,10993,21982,262,42.35854337232876,59.877344298861,408.3923670562831,135909.3721402256,132350.4375,140131.078125,7780.640625
single,sample_0854,8668,17332,206,32.408212263497845,38.118105075741376,351.5214785366716,135328.11715144786,132936.25,138789.453125,5853.203125
single,sample_0855,10538,21072,262,25.712455807395497,30.40296606015426,348.33771137364914,134547.8371325797,133231.609375,137273.5,4041.890625
single,sample_0856,9266,18528,250,26.83486013286026,33.298221023079385,348.91856215872536,134682.5285266701,133318.953125,137685.078125,4366.125
single,sample_0857,8824,17644,222,33.06760399681838,31.349491926197576,351.1503200119186,135474.51070057513,133325.25,138981.421875,5656.171875
single,sample_0858,9861,19718,263,25.79322761269761,26.892712660192373,348.36860118327513,134672.97323103642,133318.8125,137104.0625,3785.25
single,sample_0859,6539,13074,198,27.272734174098147,25.100835507120465,352.143422176175,134725.63243854183,133312.703125,137589.4375,4276.734375
single,sample_0860,7907,15810,199,31.518830222585905,36.36289439129722,351.85869892068433,135275.91025950108,133311.21875,138669.875,5358.65625
single,sample_0861,9462,18920,250,25.779649234854105,26.83170680749715,348.7054584110517,134710.5979245931,133288.21875,137077.34375,3789.125
single,sample_0862,9611,19218,258,24.437995287080273,24.215142555329187,348.60404672073025,134512.44727883415,133319.140625,136810.578125,3491.4375
single,sample_0863,9579,19154,242,21.982852704043204,22.9354712087118,348.2579822691561,134343.05991132947,133323.296875,136645.265625,3321.96875
single,sample_0864,10291,20578,261,30.65641372937624,38.07718503162846,348.4201701548583,134836.06099382957,132934.671875,137936.765625,5002.09375
single,sample_0865,10025,20046,254,18.848350769405084,20.747250484123253,348.1264356101207,134123.28159133418,133320.8125,136029.796875,2708.984375
single,sample_0866,10123,20242,261,29.12566615166519,37.09812773557906,348.44697297272717,134955.5877611627,133146.609375,137902.984375,4756.375
single,sample_0867,9649,19294,255,27.52542656685761,28.543267820316508,348.5937089804143,134737.62874229194,133315.84375,137792.375,4476.53125
single,sample_0868,9651,19298,239,35.67164525506766,54.60536462939009,431.3952471457083,135769.52138865142,132183.171875,139413.453125,7230.28125
single,sample_0869,6912,13820,169,39.31039206784711,45.376891953111055,353.9949249719003,135902.3261605722,133337.46875,140820.65625,7483.1875
single,sample_0870,9448,18892,246,24.543665227433856,23.436137578027594,348.5975832793828,134647.39366466447,133312.671875,137095.625,3782.953125
single,sample_0871,6251,12498,161,27.252048181240113,23.009687126962103,354.5426261953932,134877.1919117941,133319.125,137281.609375,3962.484375
single,sample_0872,10986,21968,281,27.633125237058543,42.547226098992546,354.9708977396338,135107.67196886946,132492.84375,138247.6875,5754.84375
single,sample_0873,9463,18922,254,27.344646377730353,32.24950336332888,348.86051293568903,134894.70101645883,133325.671875,137788.453125,4462.78125
single,sample_0874,10760,21516,286,32.55878773671279,52.36769976045284,420.6961597835857,135227.6523205158,132040.78125,138894.578125,6853.796875
single,sample_0875,6794,13584,162,34.67934205753842,33.691045706420425,354.7576237954578,135369.39481297837,133321.40625,138497.5625,5176.15625
single,sample_0876,10637,21270,261,32.22181096110297,41.906463619106624,348.20376978789244,135024.6054984958,132478.8125,138365.28125,5886.46875
single,sample_0877,9247,18490,244,24.49410570483584,23.175554860139208,349.5473403207429,134594.65707290202,133313.359375,136975.84375,3662.484375
single,sample_0878,9343,18682,243,24.365329460131015,21.391392127188308,348.8436157440622,134658.18720231723,133321.796875,137116.171875,3794.375
single,sample_0879,6350,12696,160,38.65938937493611,48.27083756099111,354.9970490129547,135716.00602362206,132756.65625,139710.84375,6954.1875
single,sample_0880,9890,19776,243,25.226897506656243,28.950289670245095,348.3782522229007,134454.88866437058,133321.03125,136996.09375,3675.0625
single,sample_0881,10495,20986,256,28.683543507794557,36.451821547214486,348.20191951791065,134729.48164751072,133088.890625,137607.421875,4518.53125
single,sample_0882,7016,14028,172,37.920244748194456,47.13479904073699,353.62384119643957,135619.16495109393,133321.375,139775.8125,6454.4375
single,sample_0883,10641,21278,250,34.795229218387995,53.27982996529541,498.96972816305276,135684.58834930928,131962.515625,139770.984375,7808.46875
single,sample_0884,9679,19354,260,31.112668270052716,48.890679911809634,425.5416125949512,135363.929707679,132202.515625,138763.75,6561.234375
single,sample_0885,9918,19832,260,21.58230926402837,23.341472029636538,348.05670611153505,134335.43038225954,133320.53125,136491.109375,3170.578125
single,sample_0886,8330,16656,212,32.69380605433871,45.241405286459276,367.4169402033126,135459.82337184873,132351.921875,139432.0625,7080.140625
single,sample_0887,9826,19648,248,26.894991477278186,33.365683987595375,348.52244097396044,134734.51270863015,132875.265625,137482.703125,4607.4375
single,sample_0888,6698,13392,199,29.962504816150823,32.27220900078646,351.75973796798684,135082.82760012316,133320.75,137994.125,4673.375
single,sample_0889,10824,21644,284,18.22580423940259,19.468865904077656,347.7454544289462,134074.8138035269,133320.65625,136044.78125,2724.125
single,sample_0890,7329,14654,212,28.529035707815098,30.545405991128963,351.0940010629312,134986.869013508,133320.171875,137904.5625,4584.390625
single,sample_0891,9704,19404,249,26.93217564418095,42.64135689875215,394.8169600333351,134908.2383182837,131823.296875,138019.328125,6196.03125
single,sample_0892,9571,19138,252,27.168268159797602,33.45493753123729,348.2449325013552,134797.4032575619,132896.28125,137503.734375,4607.453125
single,sample_0893,10382,20760,254,31.98824838709462,52.27425416753761,413.47832358735695,135189.87743961904,132074.671875,138696.0,6621.328125
single,sample_0894,10000,19996,263,19.21498047613318,19.911373772268647,348.22657287520065,134177.1478359375,133318.140625,136030.765625,2712.625
single,sample_0895,8939,17874,235,23.690628380632596,21.64776294956152,349.33277219012945,134515.86609764796,133320.28125,137085.0625,3764.78125
single,sample_0896,9281,18558,222,31.87957685786036,33.35215586937696,349.95047450279174,135534.37695964874,133318.15625,138959.40625,5641.25
